asset,date,AdrActCnt,BlkCnt,DiffMean,FeeTotUSD,HashRate,IssTotUSD,PriceUSD,TxCnt
btc,2019-08-13T00:00:00.000000000Z,873566,157,9985348008059.521,809260.5607987010554932,77930771.66673285,21326594.963104875,10867.05475827,372239
btc,2019-08-14T00:00:00.000000000Z,750768,152,9985348008059.523,579743.139796852037361968,75448899.95760125,19046321.22423152,10024.3795917008,360140
btc,2019-08-15T00:00:00.000000000Z,701215,157,9985348008059.521,544315.925051633750828853,77930771.66673285,20233543.51922129125,10310.0858696669,347508
btc,2019-08-16T00:00:00.000000000Z,706459,147,9985348008059.523,543818.549854514546991918,72967028.24846964,19060978.9964049225,10373.3219028054,329465
btc,2019-08-17T00:00:00.000000000Z,565674,128,9985348008059.527,355290.544323596909435078,63535915.753769495,16331448.89865568,10207.1555616598,288730
btc,2019-08-18T00:00:00.000000000Z,526730,126,10024661584414.785,296697.202330994624285798,62789407.41868819,16271813.212258905,10331.3099760374,272544
btc,2019-08-19T00:00:00.000000000Z,711022,163,10183488432890,460912.280680102240333701,82514504.79037575,22177433.16534183375,10884.6297744009,333840
btc,2019-08-20T00:00:00.000000000Z,743636,153,10183488432890,502007.425704882169927776,77452265.23268399,20600287.92554283,10771.3923793688,329880
btc,2019-08-21T00:00:00.000000000Z,784357,136,10183488432890,532674.475693056694533483,68846457.984608,17164611.38053769,10096.8302238457,310110
btc,2019-08-22T00:00:00.000000000Z,808723,141,10183488432890,539692.436569481774992808,71377577.76345386,17835996.85002926625,10119.7145248393,321501
btc,2019-08-23T00:00:00.000000000Z,791057,153,10183488432890,429645.581548384501976785,77452265.23268399,19917050.73007665375,10414.1441725891,341649
btc,2019-08-24T00:00:00.000000000Z,700721,160,10183488432890,302146.417676384362350654,80995832.92306823,20294174.3097604,10147.0871548802,302706
btc,2019-08-25T00:00:00.000000000Z,513916,155,10183488432890,216300.67667317089886792,78464713.14422233,19569441.25810195,10100.3567783752,288354
btc,2019-08-26T00:00:00.000000000Z,759470,137,10183488432890,349866.241853916897926082,69352681.94037716,17746026.94640845125,10362.6434723553,320470
btc,2019-08-27T00:00:00.000000000Z,726784,135,10183488432890,344903.60920499704388922,68340234.02883881,17158873.902166125,10168.221571654,324695
btc,2019-08-28T00:00:00.000000000Z,705437,151,10183488432890,327593.7123291183602710737,76439817.32114564,18355559.958631643625,9724.79997808299,339895
btc,2019-08-29T00:00:00.000000000Z,735396,165,10183488432890,320290.10978034939310722,83526952.7019141,19557267.953335035,9482.31173495032,346467
btc,2019-08-30T00:00:00.000000000Z,734849,160,10183488432890,332595.9049636903360578796,80995832.92306823,19155357.64699006,9577.67882349503,353926
btc,2019-08-31T00:00:00.000000000Z,596235,166,10183488432890,226899.7296161210257626255,84033176.65768328,19930425.75745909525,9605.02446142607,334787
btc,2019-09-01T00:00:00.000000000Z,574358,143,10706149588906.662,198089.679112104080017295,76105398.3346369,17451249.095452583125,9762.93655689655,286147
btc,2019-09-02T00:00:00.000000000Z,728155,149,10771996663680.418,300936.965314815126888192,79786349.93155265,19327792.74126237,10377.3383845704,332061
btc,2019-09-03T00:00:00.000000000Z,799532,164,10771996663680.426,411830.19331319706887619,87818532.81056806,21768502.086981225,10618.7815058445,370996
btc,2019-09-04T00:00:00.000000000Z,750620,136,10771996663680.41,397467.083345918280721875,72825124.76973927,17981309.84267675,10577.2410839275,324650
btc,2019-09-05T00:00:00.000000000Z,744004,165,10771996663680.426,389755.331470754295016499,88354011.66916907,21821630.94290623125,10580.1846995909,354399
btc,2019-09-06T00:00:00.000000000Z,775304,158,10771996663680.422,381979.569336819006881484,84605659.65896188,20403428.219139355,10330.8497312098,361399
btc,2019-09-07T00:00:00.000000000Z,617013,150,10771996663680.418,280981.900977189219475808,80321828.79015365,19677200.559249,10494.5069649328,313050
btc,2019-09-08T00:00:00.000000000Z,567664,177,10771996663680.432,225616.80801801280382338,94779757.97238144,23026075.26698267625,10407.2656573933,288498
btc,2019-09-09T00:00:00.000000000Z,769573,146,10771996663680.416,339789.046342066451717808,78179913.35574953,18856747.6074371225,10332.4644424313,316630
btc,2019-09-10T00:00:00.000000000Z,807975,182,10771996663680.434,377599.232973455723475756,97457152.26538657,22945540.6278127575,10085.9519243133,338913
btc,2019-09-11T00:00:00.000000000Z,783950,184,10771996663680.434,351061.789759968168472701,98528109.9825886,23326940.53886043,10142.1480603741,335304
btc,2019-09-12T00:00:00.000000000Z,757805,158,10771996663680.422,305584.738456704002610038,84605659.65896188,20546635.9422851675,10403.3599707773,339021
btc,2019-09-13T00:00:00.000000000Z,759154,150,10995716322703.469,281824.60212788007140208,81990003.47587636,19397510.15049675,10345.3387469316,304604
btc,2019-09-14T00:00:00.000000000Z,652357,155,11890594958795.752,221461.454932274063020474,91618125.62606,20079189.98661593125,10363.4528963179,305924
btc,2019-09-15T00:00:00.000000000Z,554317,147,11890594958795.752,184965.588338404901528633,86889448.17439239,18937586.76393184125,10306.1696674459,269747
btc,2019-09-16T00:00:00.000000000Z,779631,163,11890594958795.752,303118.84406448030169567,96346803.07772762,20900313.8766438625,10257.822761543,349425
btc,2019-09-17T00:00:00.000000000Z,777701,148,11890594958795.752,353307.421699757156486904,87480532.85585083,18861880.68518411,10195.6111811806,344330
btc,2019-09-18T00:00:00.000000000Z,855706,174,11890594958795.752,344324.188589347222108616,102848734.57377057,22100868.53453397,10161.3188664524,360321
btc,2019-09-19T00:00:00.000000000Z,733322,148,11890594958795.752,376436.601025242126850382,87480532.85585083,18996526.36395377,10268.3926291642,347535
btc,2019-09-20T00:00:00.000000000Z,742828,151,11890594958795.752,330413.959577774866538092,89253786.90022619,19196111.15669707375,10170.1251161309,346533
btc,2019-09-21T00:00:00.000000000Z,625288,166,11890594958795.752,226528.915260474328162206,98120057.12210296,20721792.6743570925,9986.4061081239,327703
btc,2019-09-22T00:00:00.000000000Z,606415,166,11890594958795.752,212947.87486446805485856,98120057.12210296,20847552.9603521375,10047.0134748685,320368
btc,2019-09-23T00:00:00.000000000Z,735518,114,11890594958795.752,312225.4225569409216593258,67383653.68626347,13812155.99329339575,9692.74104792519,291156
btc,2019-09-24T00:00:00.000000000Z,840208,157,11890594958795.752,339319.4226025603946249775,92800294.9889769,16904329.825200188125,8613.67124850965,354704
btc,2019-09-25T00:00:00.000000000Z,783948,156,11890594958795.752,349695.3019050594576684954,92209210.30751845,16427107.4104909395,8424.15764640561,344325
btc,2019-09-26T00:00:00.000000000Z,739854,171,12043090475569.963,262381.8022108151364091281,102371761.97619785,17295998.702125948875,8091.69529924021,351788
btc,2019-09-27T00:00:00.000000000Z,714047,132,12759819404408.768,282985.43665457594122144,83726816.31844728,13508186.404804212,8186.77963927528,307940
btc,2019-09-28T00:00:00.000000000Z,619808,159,12759819404408.764,188894.0494122121355237964,100852756.01994783,16301433.289216829625,8201.97901344243,314444
btc,2019-09-29T00:00:00.000000000Z,564381,136,12759819404408.766,170954.5442415390153461811,86263992.57052143,13709663.706014023,8064.50806236119,288605
btc,2019-09-30T00:00:00.000000000Z,750859,130,12759819404408.768,350711.96469571112981616,82458228.1924102,13458843.86294565,8282.3654541204,310433
btc,2019-10-01T00:00:00.000000000Z,750562,143,12759819404408.766,389215.435912246804881429,90704051.0116512,14862260.609844379875,8314.55139012273,331458
btc,2019-10-02T00:00:00.000000000Z,717573,148,12759819404408.766,311457.5702295594752747736,93875521.32674389,15470681.854792518,8362.53073232028,329482
btc,2019-10-03T00:00:00.000000000Z,708956,147,12759819404408.766,314648.7958556815900757882,93241227.26372536,15167349.58515122325,8254.33991028638,327406
btc,2019-10-04T00:00:00.000000000Z,712900,147,12759819404408.766,223924.507548603100713942,93241227.26372536,15004448.30293396575,8165.68615125658,336945
btc,2019-10-05T00:00:00.000000000Z,636638,158,12759819404408.764,155702.7242009945530210172,100218461.9569293,16079726.58474139225,8141.63371379311,327164
btc,2019-10-06T00:00:00.000000000Z,555377,149,12759819404408.766,128365.9283697538650501863,94509815.38976245,14629210.776665695375,7854.60981297487,271853
btc,2019-10-07T00:00:00.000000000Z,734959,155,12759819404408.764,203247.7358262939195353248,98315579.76787366,15937920.39423217,8226.02342928112,329430
btc,2019-10-08T00:00:00.000000000Z,715311,162,12759819404408.764,225600.652501967827210443,102755638.20900345,16584983.1195149025,8190.1151207481,332738
btc,2019-10-09T00:00:00.000000000Z,701690,138,12759819404408.766,262710.630966231198764286,87532580.6965585,14832122.5632904725,8598.3319207481,313118
btc,2019-10-10T00:00:00.000000000Z,743456,162,12882422990859.746,289720.6117798651797093676,103742972.6980896,17370633.0181034385,8578.09037931034,349406
btc,2019-10-11T00:00:00.000000000Z,726820,156,13008091666971.934,230405.7077169287595238545,100875176.08460964,16165215.3564143775,8289.85402893045,346995
btc,2019-10-12T00:00:00.000000000Z,578474,133,13008091666971.924,168694.832926164407090462,86002553.969571,13838234.6145127175,8323.7501440678,294174
btc,2019-10-13T00:00:00.000000000Z,555407,142,13008091666971.928,136604.1357226824411778857,91822275.66676003,14716969.90629164025,8291.25065143191,286586
btc,2019-10-14T00:00:00.000000000Z,694167,135,13008091666971.924,201309.7222911883404641125,87295825.4578352,14084496.736740208125,8346.36843658679,304204
btc,2019-10-15T00:00:00.000000000Z,712296,153,13008091666971.934,214783.1635425537416431312,98935268.85221331,15607362.900146841,8160.71262752776,343443
btc,2019-10-16T00:00:00.000000000Z,733220,143,13008091666971.928,228334.9389469523430531124,92468911.41089214,14306892.4626205435,8003.85592314436,333799
btc,2019-10-17T00:00:00.000000000Z,730671,150,13008091666971.932,207036.5803246680335655612,96995361.61981696,15135917.5917957375,8072.48938229106,335681
btc,2019-10-18T00:00:00.000000000Z,673650,160,13008091666971.936,196489.6168497268721754195,103461719.06113812,15918663.98714202,7959.33199357101,336621
btc,2019-10-19T00:00:00.000000000Z,643714,142,13008091666971.928,148849.484195557462023387,91822275.66676003,14108547.27358269975,7948.47733722969,309836
btc,2019-10-20T00:00:00.000000000Z,546144,146,13008091666971.93,125925.844767103703846412,94408818.6432885,14990018.996677386,8213.70903927528,281555
btc,2019-10-21T00:00:00.000000000Z,749935,159,13008091666971.936,172911.3726753232606339968,102815083.317006,16320663.43549094025,8211.65455873758,356016
btc,2019-10-22T00:00:00.000000000Z,732596,169,13008091666971.94,178025.5063543723117176056,109281440.75832719,16961696.350211873,8029.20537288136,343436
btc,2019-10-23T00:00:00.000000000Z,736263,168,13089447425510.332,229173.7406689600079601234,109314233.41859664,15661875.299298669,7458.03585680889,342228
btc,2019-10-24T00:00:00.000000000Z,719988,133,13691480038694.48,222890.4071500754788231652,90520752.85884188,12392892.01719901325,7454.37113816482,308626
btc,2019-10-25T00:00:00.000000000Z,786680,138,13691480038694.482,315038.3690134885521326823,93923788.68060285,14932730.18128580775,8656.65517755699,329616
btc,2019-10-26T00:00:00.000000000Z,761194,140,13691480038694.482,439450.1227683556128582219,95285003.00930724,16186881.8316773925,9249.64676095851,303527
btc,2019-10-27T00:00:00.000000000Z,598714,115,13691480038694.479,323610.3631099463424666735,78269823.90050235,13739849.313263440625,9558.15604400935,259835
btc,2019-10-28T00:00:00.000000000Z,753434,134,13691480038694.48,359972.9845153809325668954,91201360.02319407,15609623.3872998295,9319.17814167154,305938
btc,2019-10-29T00:00:00.000000000Z,728736,133,13691480038694.48,327681.2614891508811536145,90520752.85884188,15679381.843490649375,9431.20712390415,309538
btc,2019-10-30T00:00:00.000000000Z,711325,134,13691480038694.48,303512.5316849030919615146,91201360.02319407,15381282.23415400475,9182.85506516657,308902
btc,2019-10-31T00:00:00.000000000Z,721957,132,13691480038694.48,335163.953063201319482541,89840145.69448967,15106207.5429748725,9155.27729877265,300632
btc,2019-11-01T00:00:00.000000000Z,790414,130,13691480038694.48,368629.4594752897323587372,88478931.36578529,15033494.601862945,9251.38129345412,315875
btc,2019-11-02T00:00:00.000000000Z,634816,134,13691480038694.48,253664.415863514930157184,91201360.02319407,15577819.652849216,9300.19083752192,284358
btc,2019-11-03T00:00:00.000000000Z,610943,138,13691480038694.482,236458.3246767691000980672,93923788.68060285,15886626.750745176,9209.63869608416,288785
btc,2019-11-04T00:00:00.000000000Z,757129,132,13691480038694.48,458758.7999064861091446763,89840145.69448967,15540294.2155318605,9418.36013062537,310329
btc,2019-11-05T00:00:00.000000000Z,782184,144,13691480038694.482,406983.016339385161017087,98007431.66671602,16795417.001344236,9330.78722296902,335704
btc,2019-11-06T00:00:00.000000000Z,831199,132,13691480038694.48,359147.8338379682864693582,89840145.69448967,15435640.080780249,9354.93338229106,310101
btc,2019-11-07T00:00:00.000000000Z,799136,135,13633911163357.947,373863.5416842978234566673,91495629.00498703,15543137.625273961875,9210.74822238457,331125
btc,2019-11-08T00:00:00.000000000Z,728522,128,12720005267390.502,363518.5423856225069075856,80936306.11613324,14066134.295920512,8791.33393495032,312840
btc,2019-11-09T00:00:00.000000000Z,709807,144,12720005267390.502,246072.5079283067963592024,91053344.3806499,15859412.211513744,8810.78456195208,296119
btc,2019-11-10T00:00:00.000000000Z,594556,166,12720005267390.502,219653.2586406689563723917,104964271.99436028,18763998.25064583075,9042.89072320281,305653
btc,2019-11-11T00:00:00.000000000Z,704180,151,12720005267390.502,259003.5942136265920321395,95479548.62137593,16446179.967069698125,8713.20792957335,327772
btc,2019-11-12T00:00:00.000000000Z,682025,135,12720005267390.502,258719.5873892313036250216,85362510.35685928,14831366.86624051125,8788.95814295734,301363
btc,2019-11-13T00:00:00.000000000Z,746140,135,12720005267390.502,290539.5673037466193418752,85362510.35685928,14793855.91398306,8766.72943050848,316690
btc,2019-11-14T00:00:00.000000000Z,746968,169,12720005267390.502,254882.5195113322700204935,106861216.66895717,18263483.135154876125,8645.43580362361,346544
btc,2019-11-15T00:00:00.000000000Z,779428,158,12720005267390.502,254876.0635754792617484106,99905752.86210199,16720108.82987580225,8465.87788854471,328438
btc,2019-11-16T00:00:00.000000000Z,666406,148,12720005267390.502,191228.1766586871180096336,93582603.94677904,15683726.949254814,8477.69024284044,280324
btc,2019-11-17T00:00:00.000000000Z,598140,154,12720005267390.502,179348.5438568244587441375,97376493.29597281,16372435.35477790625,8505.16122326125,267492
btc,2019-11-18T00:00:00.000000000Z,696269,140,12720005267390.502,234661.8636497403592070928,88524084.81452073,14321183.47362654,8183.53341350088,306782
btc,2019-11-19T00:00:00.000000000Z,823018,147,12720005267390.502,273935.6053031476358440973,92950289.05524676,14914657.985882526375,8116.82067258913,325197
btc,2019-11-20T00:00:00.000000000Z,702168,142,12720005267390.502,221333.3403173589668927736,89788714.59758532,14335884.5216452305,8076.55466008182,320826
btc,2019-11-21T00:00:00.000000000Z,803455,137,12805031634287.04,286345.027654110604564756,87206195.79641934,13036025.19823202375,7612.2774880187,326131
btc,2019-11-22T00:00:00.000000000Z,790198,132,12973235968799.756,282960.0911000894363325258,85127203.65307556,12007915.0508328495,7277.52427323203,303688
btc,2019-11-23T00:00:00.000000000Z,681817,173,12973235968799.754,158987.589445257949044448,111568229.03016719,15839958.236115586,7324.83617855056,312324
btc,2019-11-24T00:00:00.000000000Z,557217,131,12973235968799.756,117364.207636196861197968,84482300.59509772,11369785.824280384875,6943.38065604909,264419
btc,2019-11-25T00:00:00.000000000Z,678695,125,12973235968799.756,237699.1823865387992827968,80612882.24723066,11154757.321833,7139.04468597312,283328
btc,2019-11-26T00:00:00.000000000Z,784964,122,12973235968799.756,281029.1571681373715279249,78678173.07329711,10927292.53866890225,7165.43773027469,319461
btc,2019-11-27T00:00:00.000000000Z,812540,139,12973235968799.756,252166.78109359680247451,89641525.05892047,13077925.8812383195,7526.86381654004,312560
btc,2019-11-28T00:00:00.000000000Z,716192,163,12973235968799.754,197266.42619206715994885,105119198.45038874,15151535.3777271975,7436.3363817066,316000
btc,2019-11-29T00:00:00.000000000Z,730014,136,12973235968799.756,252421.0101446911191060474,87706815.88498695,13171154.671537122,7747.73804208066,305085
btc,2019-11-30T00:00:00.000000000Z,683831,126,12973235968799.756,209593.2510143725327939113,81257785.3052085,11901005.11091468025,7556.19372121567,284912
btc,2019-12-01T00:00:00.000000000Z,593329,139,12973235968799.756,156839.7777375126707687269,89641525.05892047,12888301.020459524125,7417.72720601987,268135
btc,2019-12-02T00:00:00.000000000Z,749060,145,12973235968799.756,192452.2931968187114611052,93510943.40678756,13264441.4457627175,7318.31252180012,318601
btc,2019-12-03T00:00:00.000000000Z,744688,158,12973235968799.754,185663.5688685202547802715,101894683.16049953,14430231.31079485375,7306.44623331385,333969
btc,2019-12-04T00:00:00.000000000Z,749562,167,12973235968799.754,211273.4351225912765885838,107698810.68230015,15061354.969827594125,7215.02034482759,332204
btc,2019-12-05T00:00:00.000000000Z,746859,145,12952627622229.86,174085.814012148402263289,93362398.66941905,13419907.31588983125,7404.0867949737,319133
btc,2019-12-06T00:00:00.000000000Z,748047,145,12876842089682.496,188857.64943172457096038,92816137.37716064,13655752.6451271125,7534.2083559322,311069
btc,2019-12-07T00:00:00.000000000Z,642350,155,12876842089682.496,132778.5533214088671229716,99217250.29972345,14554618.9675957025,7512.06140263004,282629
btc,2019-12-08T00:00:00.000000000Z,587017,148,12876842089682.496,108452.6377164622035367784,94736471.25392947,13928539.498451198,7528.94026943308,278763
btc,2019-12-09T00:00:00.000000000Z,803439,148,12876842089682.496,165576.97391396885308635,94736471.25392947,13579420.7993132625,7340.22745908825,316995
btc,2019-12-10T00:00:00.000000000Z,803226,148,12876842089682.496,168613.9022697283707856707,94736471.25392947,13379369.7999415515,7232.09178375219,321466
btc,2019-12-11T00:00:00.000000000Z,771631,132,12876842089682.496,172065.9385243281541055546,84494690.57782899,11880766.3358942085,7200.46444599649,288155
btc,2019-12-12T00:00:00.000000000Z,722853,133,12876842089682.496,162416.6869522403657397468,85134801.87008528,11958111.50282363825,7192.84902425482,310072
btc,2019-12-13T00:00:00.000000000Z,746512,152,12876842089682.496,167872.4781345854604139536,97296916.4229546,13765317.068088844,7244.90372004676,329512
btc,2019-12-14T00:00:00.000000000Z,623464,151,12876842089682.496,104163.8240455085911806408,96656805.13069834,13346714.632937607125,7071.10709029807,291279
btc,2019-12-15T00:00:00.000000000Z,657604,124,12876842089682.496,145650.5338239961666165903,79373800.23977876,11022494.3384365895,7111.28666995909,258366
btc,2019-12-16T00:00:00.000000000Z,777556,157,12876842089682.496,153691.1405235125598877947,100497472.884236,13506701.748324076125,6882.39579532437,330126
btc,2019-12-17T00:00:00.000000000Z,875713,141,12876842089682.496,149568.9897142079033454855,90255692.20813552,11648295.489461566875,6608.96197983635,314849
btc,2019-12-18T00:00:00.000000000Z,751472,134,12876842089682.496,202163.980871385601809675,85774913.16234156,12201747.6850891275,7284.6254836353,318200
btc,2019-12-19T00:00:00.000000000Z,725702,157,12895122683635.107,204896.2379033108975734903,100640144.00517273,14024353.988866164625,7146.16763763881,319162
btc,2019-12-20T00:00:00.000000000Z,708265,156,12948593420946.432,181535.7988172254001195808,100413778.96363248,14009227.385523084,7184.21917206312,332107
btc,2019-12-21T00:00:00.000000000Z,610208,176,12948593420946.438,116642.9827154380609800815,113287340.36922646,15708655.62481589,7140.29801127995,305042
btc,2019-12-22T00:00:00.000000000Z,589250,169,12948593420946.436,96110.2795802927263676364,108781593.87726857,15800237.5866678785,7479.40240789012,282133
btc,2019-12-23T00:00:00.000000000Z,727796,143,12948593420946.426,141120.604999609363447448,92045964.0499964,13087625.84387418875,7321.7487238457,313917
btc,2019-12-24T00:00:00.000000000Z,649535,125,12948593420946.414,125449.1623144314461940416,80459758.78496182,11305670.443454125,7235.62908381064,283750
btc,2019-12-25T00:00:00.000000000Z,537049,128,12948593420946.416,93124.7306101490097138552,82390792.9958009,11505878.665108128,7191.17416569258,241535
btc,2019-12-26T00:00:00.000000000Z,653003,167,12948593420946.436,138499.7623442142639205006,107494237.73670918,15018810.49551066025,7194.63975832846,302825
btc,2019-12-27T00:00:00.000000000Z,721861,145,12948593420946.426,127820.2775043437833029507,93333320.1905558,13117335.185699150625,7237.15044728229,325259
btc,2019-12-28T00:00:00.000000000Z,611206,149,12948593420946.428,95643.0517400101999255668,95908032.4716746,13608623.1617073345,7306.64330829924,291276
btc,2019-12-29T00:00:00.000000000Z,589993,155,12948593420946.43,93321.03245899415632222,99770100.89335278,14321183.3851950625,7391.578521391,281440
btc,2019-12-30T00:00:00.000000000Z,735877,166,12948593420946.436,116097.162973196068549487,106850559.66642946,15000998.9838340175,7229.3971006429,326626
btc,2019-12-31T00:00:00.000000000Z,657164,145,12948593420946.426,105536.1978892353708508937,93333320.1905558,12990903.536546618125,7167.39505464641,289968
btc,2020-01-01T00:00:00.000000000Z,524360,174,13056088759708.16,70890.6294829983428578512,112929774.50430365,15596124.3146186415,7170.63186879018,251867
btc,2020-01-02T00:00:00.000000000Z,671016,141,13798783827516.441,95316.902406493730693598,96717718.31238091,12243779.536860748125,6946.82526914085,291935
btc,2020-01-03T00:00:00.000000000Z,721747,169,13798783827516.45,121514.098515784914601508,115924073.72193182,15453591.023666705,7315.3093603156,323153
btc,2020-01-04T00:00:00.000000000Z,611397,168,13798783827516.45,89208.35355290361420123,115238132.457305,15420644.808217425,7343.16419438925,282301
btc,2020-01-05T00:00:00.000000000Z,597061,163,13798783827516.45,87338.9585130079347202985,111808426.13417092,14966518.784578461875,7345.53069181765,288212
btc,2020-01-06T00:00:00.000000000Z,724219,135,13798783827516.44,159384.775766584137117396,92602070.72462001,13104783.67723554375,7765.7977346581,297843
btc,2020-01-07T00:00:00.000000000Z,775757,176,13798783827516.451,210032.250315710593076296,120725662.57431954,17899391.052191704,8136.08684190532,347212
btc,2020-01-08T00:00:00.000000000Z,754553,142,13798783827516.441,250609.4003624177909407288,97403659.57700774,14305966.66374781775,8059.69952887201,318633
btc,2020-01-09T00:00:00.000000000Z,773570,157,13798783827516.447,234420.5438060036956657974,107692778.54641,15341129.58294491725,7817.13609322034,322838
btc,2020-01-10T00:00:00.000000000Z,792103,149,13798783827516.445,263859.8053379960950207263,102205248.42939548,15141785.875869382875,8129.81791992987,332463
btc,2020-01-11T00:00:00.000000000Z,640445,163,13798783827516.45,143025.811811562213109545,111808426.13417092,16365211.196128005625,8032.00549503215,303555
btc,2020-01-12T00:00:00.000000000Z,581504,151,13798783827516.445,116954.9269508014601323569,103577130.9586491,15410588.112093067375,8164.54999316189,278853
btc,2020-01-13T00:00:00.000000000Z,705443,143,13798783827516.441,146874.3421991267356076547,98089600.84163456,14517942.130873020125,8121.92566762127,299786
btc,2020-01-14T00:00:00.000000000Z,850757,145,13852719480381.12,234298.3832073953443692618,99850250.9686384,16004679.270656780625,8830.16787346581,346978
btc,2020-01-15T00:00:00.000000000Z,759192,151,14776367535688.69,273160.685866582197843232,110915119.36618419,16631608.482243570625,8811.44820251315,328833
btc,2020-01-16T00:00:00.000000000Z,739283,159,14776367535688.682,207151.986809619918976041,116791417.08094886,17328390.40855055925,8718.68699801286,326587
btc,2020-01-17T00:00:00.000000000Z,756728,159,14776367535688.682,217275.7036849278408485352,116791417.08094886,17713677.03449736975,8912.54190414962,323884
btc,2020-01-18T00:00:00.000000000Z,649187,132,14776367535688.68,162317.556995305699831437,96958912.29361789,14731498.248348915,8928.1807565751,290970
btc,2020-01-19T00:00:00.000000000Z,622774,150,14776367535688.688,139216.7505831698446067952,110180582.1518386,16288790.318709825,8687.35483664524,282105
btc,2020-01-20T00:00:00.000000000Z,741539,152,14776367535688.69,154143.15000460455533921,111649656.58052978,16408891.69379311,8636.2587862069,312967
btc,2020-01-21T00:00:00.000000000Z,756250,153,14776367535688.69,179873.9502236982758568744,112384193.79487537,16697784.208880032875,8730.86756019871,311835
btc,2020-01-22T00:00:00.000000000Z,771727,156,14776367535688.686,184429.0324568256933444396,114587805.43791209,16863405.924284049,8647.90047399182,326380
btc,2020-01-23T00:00:00.000000000Z,789764,159,14776367535688.682,180649.54297328689129897,116791417.08094886,16628189.4202622745,8366.38461396844,337280
btc,2020-01-24T00:00:00.000000000Z,720051,152,14776367535688.69,132056.7195552247347178173,111649656.58052978,16004442.820490947,8423.39095815313,311823
btc,2020-01-25T00:00:00.000000000Z,665971,164,14776367535688.678,94926.6390919961391395272,120464103.15267676,17106787.866379316,8344.77456896552,283292
btc,2020-01-26T00:00:00.000000000Z,544915,143,14776367535688.686,88845.0386752973488663368,105038821.65141945,15325801.222133259,8573.87480958504,256739
btc,2020-01-27T00:00:00.000000000Z,726725,129,14776367535688.678,184845.555043333303050342,94755300.65058112,14354409.346841023125,8901.95928486265,285400
btc,2020-01-28T00:00:00.000000000Z,812560,142,15228093029967.123,207781.006404924643688345,107492950.68599442,16502864.2638296375,9297.3883176505,339784
btc,2020-01-29T00:00:00.000000000Z,767507,160,15466098935554.676,188867.4132589498926588546,123011831.71279211,18623895.08708358,9311.94754354179,340075
btc,2020-01-30T00:00:00.000000000Z,765495,156,15466098935554.68,189227.8768451864015786883,119936535.91997233,18542395.8816189405,9508.92096493279,332584
btc,2020-01-31T00:00:00.000000000Z,762130,144,15466098935554.691,208573.332270170391116515,110710648.54151301,16843112.60833431,9357.28478240795,329369
btc,2020-02-01T00:00:00.000000000Z,743933,151,15466098935554.686,166614.8809888109132692052,116092416.17894764,17708309.87905464025,9381.88602863822,304884
btc,2020-02-02T00:00:00.000000000Z,706042,143,15466098935554.691,155019.394493887686617753,109941824.59330806,16694154.37532875175,9339.38706312098,292383
btc,2020-02-03T00:00:00.000000000Z,879860,148,15466098935554.69,203763.4016492392969150872,113785944.3343328,17167653.162951492,9279.81252051432,336226
btc,2020-02-04T00:00:00.000000000Z,764885,132,15466098935554.686,218537.5271267668852998875,101484761.16305356,15116684.8762390395,9161.62719772063,307816
btc,2020-02-05T00:00:00.000000000Z,823713,159,15466098935554.676,240666.3764882457693063648,122243007.76458718,19135921.842025864125,9628.13677586207,363153
btc,2020-02-06T00:00:00.000000000Z,765225,135,15466098935554.688,274190.702994999896965293,103791233.00766842,16435035.73654295625,9739.2804364699,321928
btc,2020-02-07T00:00:00.000000000Z,865396,139,15466098935554.69,302605.6784702750989604524,106866528.80048823,17027985.45719534675,9800.27939982466,333319
btc,2020-02-08T00:00:00.000000000Z,709380,139,15466098935554.69,207807.2006442488511655567,106866528.80048823,17220872.297123025875,9911.29340841613,315526
btc,2020-02-09T00:00:00.000000000Z,695691,153,15466098935554.684,203280.49190679554219006,117630064.07535753,19413946.62514175625,10151.0832026885,318974
btc,2020-02-10T00:00:00.000000000Z,703356,122,15466098935554.68,279077.4043909588219218162,93796521.681004,15055351.85641145225,9872.36187305669,295461
btc,2020-02-11T00:00:00.000000000Z,885934,148,15523859502968.918,348682.867482440710492688,114210895.7545908,19003611.72836653,10272.2225558738,361869
btc,2020-02-12T00:00:00.000000000Z,822547,142,15546745765529.312,396694.438764294815882626,109742275.1892226,18389240.020666315,10360.1352229106,350973
btc,2020-02-13T00:00:00.000000000Z,815808,141,15546745765529.314,354504.335831626243621848,108969442.26535484,18040064.03111493,10235.4973226184,336765
btc,2020-02-14T00:00:00.000000000Z,741471,135,15546745765529.316,341080.793982060835487668,104332444.72214827,17485226.477180775,10361.6156901812,329123
btc,2020-02-15T00:00:00.000000000Z,736640,142,15546745765529.312,273898.1217356572062541975,109742275.1892226,17593310.68042810625,9911.72432700175,316931
btc,2020-02-16T00:00:00.000000000Z,655188,142,15546745765529.312,220599.9828336140564960106,109742275.1892226,17664882.7355406195,9952.04661157218,299527
btc,2020-02-17T00:00:00.000000000Z,773751,157,15546745765529.328,240758.809920297966786591,121334769.04723918,19003043.76936733375,9683.0796277031,337935
btc,2020-02-18T00:00:00.000000000Z,783570,150,15546745765529.32,313065.534514233907968352,115924938.58016479,19116194.607137625,10195.3037904734,327054
